Authors,Title,Journal/Book,Year,PMID/ISBN,Cell Identifier,Name of file containing figure,Figure/Table,Quote reference id,Representative?,,,
"Zemankovics R, Kε_li S, Paulsen O, Freund TF, Hε_jos N",Differences in subthreshold resonance of hippocampal pyramidal cells and interneurons: the role of h-current and passive membrane characteristics,Journal of Physiology,2010,20421280,4069,Zemankovics-Hajos-2010-2109-JPhsyiol-Fig1A-OLM.pdf,figure,611632,,,,
"Buhl EH, Halasy K, Somogyi P",Diverse sources of hippocampal unitary inhibitory postsynaptic potentials and the number of synaptic release sites.,Nature,1994,8159242,4078,Buhl-Somogyi-1994-823-Nature-Tab1.pdf,table,612066,,,,
"Buhl EH, Halasy K, Somogyi P",Diverse sources of hippocampal unitary inhibitory postsynaptic potentials and the number of synaptic release sites.,Nature,1994,8159242,4078,Buhl-Somogyi-1994-823-Nature-Fig1.pdf,figure,612068,1,,,
"Gloveli T, Kopell N, Dugladze T",Neuronal Activity Patterns During Hippocampal Network Oscillations In Vitro,Hippocampal Microcircuits,2010,978-1-4419-0995-4,4078,Gloveli-Dugladze-2010-247-HippocampalMicrocircuits-Fig3B.pdf,figure,612493,,,,
"Kawaguchi Y, Katsumaru H, Kosaka T, Heizmann CW, Hama K",Fast spiking cells in rat hippocampus (CA1 region) contain the calcium-binding protein parvalbumin,Brain Research,1987,3304536,4078,Kawaguchi-Hama-1987-369-BrainRes-Fig2.pdf,figure,612434,,,,
"Harris E, Stewart M", Intrinsic connectivity of the rat subiculum. II. Properties of synchronous spontaneous activity and a demonstration of multiple generator regions.,J Comp. Neurol,2001,11406829,5001,Harris-Stewart-2001-490-JCompNeurol-Fig3A.pdf,figure,510056,,,,
"Harris E, Stewart M", Intrinsic connectivity of the rat subiculum. II. Properties of synchronous spontaneous activity and a demonstration of multiple generator regions.,J Comp. Neurol,2001,11406829,5001,Harris-Stewart-2001-490-JCompNeurol-Fig7A-B.pdf,figure,610062,1,,,
"Soriano E,  A.  Martinez,  I.  Farinas,  and  M.  Frotscher, ",Chandelier cells in the hippocampal formation of the rat: the entorhinal area and subicular complex.,The Journal of Comparative Neurology,1993,8276990,5002,Soriano-Frotscher-1993-151-JCompNeuro-Fig4A.pdf,figure,611420,1,,,
"Soriano E,  A.  Martinez,  I.  Farinas,  and  M.  Frotscher, ",Chandelier cells in the hippocampal formation of the rat: the entorhinal area and subicular complex.,The Journal of Comparative Neurology,1993,8276990,5002,Soriano-Frotscher-1993-151-JCompNeurol-Fig5.pdf,figure,611421,,,,
"Soriano E,  A.  Martinez,  I.  Farinas,  and  M.  Frotscher, ",Chandelier cells in the hippocampal formation of the rat: the entorhinal area and subicular complex.,The Journal of Comparative Neurology,1993,8276990,5002,Soriano-Frotscher-1993-151-JCompNeurol-Fig6.pdf,figure,611422,,,,
"Soriano E,  A.  Martinez,  I.  Farinas,  and  M.  Frotscher, ",Chandelier cells in the hippocampal formation of the rat: the entorhinal area and subicular complex.,The Journal of Comparative Neurology,1993,8276990,5002,Soriano-Frotscher-1993-151-JCompNeurol-Fig7.pdf,figure,611423,,,,
"Soriano E,  A.  Martinez,  I.  Farinas,  and  M.  Frotscher, ",Chandelier cells in the hippocampal formation of the rat: the entorhinal area and subicular complex.,The Journal of Comparative Neurology,1993,8276990,5002,Soriano-Frotscher-1993-151-JCompNeurol-Tab2.pdf,table,611424,,,,
"Soriano E,  A.  Martinez,  I.  Farinas,  and  M.  Frotscher, ",Chandelier cells in the hippocampal formation of the rat: the entorhinal area and subicular complex.,The Journal of Comparative Neurology,1993,8276990,5002,Soriano-Frotscher-1993-151-JCompNeurol-Fig10.pdf,figure,611427,,,,
"Harris E, Stewart M ","Propagation of synchronous epilepti-
form events from subiculum backward into area CA1 of rat
brain slices.",Brain Res,2001,11259758,5005,Harris-Stewart-2001-41-BrainRes-Fig2A.pdf,figure,510076,1,,,
"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2011,22161956,6002,Canto-Witter-2011-1277-Hippocampus_MEC-Fig10A.pdf,figure,611560,,,,
"Gloveli T, Dugladze T, Schmitz D, Heinemann U",Properties of entorhinal cortex deep layer neurons projecting to the rat dentate gyrus,European Journal of Neuroscience,2001,11168548,6002,Gloveli-Heinemann-2001-413-EurJNeurosc-Fig.3B,figure,612144,1,,,
"van Haeften T, Baks-te-Bulte L, Goede PH, Wouterlood FG, Witter PM",Morphological and Numerical Analysis of Synaptic Interactions Between Neurons in Deep and Super?cial Layers of the Entorhinal Cortex of the Rat,Hippocampus,2003,14750656,6002,vanHaeften-Witter-2003-943-Hippocampus-Fig1.pdf,figure,612400,,,,
"Amaral D, Lavenex P",Chapter 3: Hippocampal neuroanatomy,The Hippocampus Book,2007,978-0-19-510027-3,6003,Amaral-Lavenex_-2007-37-THB-Fig19.pdf,figure,611690,,,,
"Beed P, Bendels MH, Wiegand HF, Leibold C, Johenning FW, Schmitz D.","Analysis of Excitatory Microcircuitry
in the Medial Entorhinal Cortex Reveals
Cell-Type-Specific Differences",Neuron.,2010,21172609,6003,Beed-Schmitz-2010-1059-Neuron-Fig1B-C.pdf,figure,612059,,,,
"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2011,22161956,6003,Canto-Witter-2011-1277-Hippocampus_MEC-Fig7A.pdf,figure,611544,,,,
Jones RS,Synaptic and intrinsic properties of neurons of origin of the perforant path in layer II of the rat entorhinal cortex in vitro,Hippocampus,1994,7842056,6003,Jones--1994-335-Hippocampus-Fig5-A-B.pdf,figure,611253,,,,
"Schwartz SP and P. D. Coleman,",Neurons of origin of the perforant path.,Experimental Neurology,1981,7286122,6003,Schwartz-Coleman-1981-305-ExpNeurol-Fig2.pdf,figure,611404,,,,
"Tamamaki N, Nojyo Y",Projection of the entorhinal layer II neurons in the rat as revealed by intracellular pressure-injection of neurobiotin,Hippocampus,1993,8269038,6003,Tamamaki-Nojyo-1993-471-Hippocampus-Fig2.pdf,figure,612345,1,,,
"Tamamaki N, Nojyo Y",Projection of the entorhinal layer II neurons in the rat as revealed by intracellular pressure-injection of neurobiotin,Hippocampus,1993,8269038,6003,Tamamaki-Nojyo-1993-471-Hippocampus-Fig3.pdf,figure,612346,,,,
"Tamamaki N, Nojyo Y",Projection of the entorhinal layer II neurons in the rat as revealed by intracellular pressure-injection of neurobiotin,Hippocampus,1993,8269038,6003,Tamamaki-Nojyo-1993-471-Hippocampus-Fig4.pdf,figure,612347,,,,
"Tamamaki N, Nojyo Y",Projection of the entorhinal layer II neurons in the rat as revealed by intracellular pressure-injection of neurobiotin,Hippocampus,1993,8269038,6003,Tamamaki-Nojyo-1993-471-Hippocampus-Fig5.pdf,figure,612351,,,,
"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2011,22161956,6005,Canto-Witter-2011-1277-Hippocampus_MEC-Fig7A.pdf,figure,611544,,,,
"Canto CB, Wouterlood FG, Witter MP",What does the anatomical organization of the entorhinal cortex tell us?,Neural Plasticity,2008,18769556,6005,Canto-Witter-2008-381243-NeuralPlast-Fig2.pdf,figure,612089,,,,
"Canto CB, Wouterlood FG, Witter MP",What does the anatomical organization of the entorhinal cortex tell us?,Neural Plasticity,2008,18769556,6005,Canto-Witter-2008-381243-NeuralPlast-Fig2A.pdf,figure,612089,,,,
"Empson RM, Gloveli T, Schmitz D, Heinemann U.","Electrophysiology  and  morphology  of  a  new  type  of  cell
within layer II of the rat lateral entorhinal cortex in vitro",Neurosci Lett.,1995,7478170,6005,Empson-Heinemann-1995-149-NeuroSciLetters-Fig1A.pdf,figure,611006,,,,
"Empson RM, Gloveli T, Schmitz D, Heinemann U.","Electrophysiology  and  morphology  of  a  new  type  of  cell
within layer II of the rat lateral entorhinal cortex in vitro",Neurosci Lett.,1995,7478170,6005,Empson-Heinemann-1995-149-NeuroSciLetters-Fig1B.pdf,figure,611006,,,,
"Lingenh_hl K, Finch DM",Morphological characterization of rat entorhinal neurons in vivo: soma-dendritic structure and axonal domains,Experimental Brain Research,1991,1713171,6005,Lingenhohl-Finch-1991-57-ExpBrainRes-Tab1.pdf,table,612236,,,,
"Lingenh_hl K, Finch DM",Morphological characterization of rat entorhinal neurons in vivo: soma-dendritic structure and axonal domains,Experimental Brain Research,1991,1713171,6005,Lingenhohl-Finch-1991-57-ExpBrainRes-Fig2.pdf,figure,612237,,,,
"Lingenh_hl K, Finch DM",Morphological characterization of rat entorhinal neurons in vivo: soma-dendritic structure and axonal domains,Experimental Brain Research,1991,1713171,6005,Lingenhohl-Finch-1991-57-ExpBrainRes-Fig2.pdf,figure,612237,,,,
"Lingenh_hl K, Finch DM",Morphological characterization of rat entorhinal neurons in vivo: soma-dendritic structure and axonal domains,Experimental Brain Research,1991,1713171,6005,Lingenhohl-Finch-1991-57-ExpBrainRes-Fig8.pdf,figure,612246,,,,
"Lingenh_hl K, Finch DM",Morphological characterization of rat entorhinal neurons in vivo: soma-dendritic structure and axonal domains,Experimental Brain Research,1991,1713171,6005,Lingenhohl-Finch-1991-57-ExpBrainRes-Fig9.pdf,figure,612249,1,,,
"Tahvildari B, Alonso A",Morphological and electrophysiological properties of lateral entorhinal cortex layers II and III principal neurons,The Journal of Comparative Neurology,2005,16127693,6005,Tahvildari-Alonso-2005-123-JCompNeurol-Fig2A1.pdf,figure,611441,,,,
"Tahvildari B, Alonso A",Morphological and electrophysiological properties of lateral entorhinal cortex layers II and III principal neurons,The Journal of Comparative Neurology,2005,16127693,6005,Tahvildari-Alonso-2005-123-JCompNeurol-Fig8.pdf,figure,611447,,,,
"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2011,22161956,6006,Canto-Witter-2011-1277-Hippocampus_MEC-Fig9A.pdf,figure,612146,,,,
"Klink R, Alonso A",Morphological characteristics of layer II projection neurons in the rat medial entorhinal cortex,Hippocampus,1997,9347353,6008,Klink-Alonso-1997-571-Hippocampus-Fig7A.pdf,figure,611269,1,,,
"Klink R, Alonso A",Morphological characteristics of layer II projection neurons in the rat medial entorhinal cortex,Hippocampus,1997,9347353,6008,Klink-Alonso-1997-571-Hippocampus-Fig10.pdf,figure,611271,,,,
"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2011,22161956,6017,Canto-Witter-2011-1277-Hippocampus_MEC-Fig9A.pdf,figure,612146,,,,
"Dickson CT, Mena AR, Alonso A",Electroresponsiveness  of  medial  entorhinal  cortex  layer  III  neurons  in vitro,Neuroscience,1997,9330357,6017,Dickson-Alonso-1997-937-Neuroscience-Fig1A.pdf,figure,611782,,,,
"Germroth P, W. K. Schwerdtfeger, and E. H. Buhl, ",Ultrastructure and aspects of functional organization of pyramidal and nonpyramidal entorhinal projection neurons contributing  to  the  perforant  path.,The Journal of Comparative Neurology,1991,2026788,6017,Germroth-Buhl-1991-215-JCompNeurol-Fig.12,figure,612171,,,,
"Steward, O, Scoville, SA",Cells of origin of entorhinal cortical afferents to the hippocampus and fascia dentata of the rat,The Journal of Comparative Neurology,1976,972204,6017,Steward-Scoville-1976-347-JCompNeurol-Fig7.pdf,figure,612357,,,,
"Steward, O, Scoville, SA",Cells of origin of entorhinal cortical afferents to the hippocampus and fascia dentata of the rat,The Journal of Comparative Neurology,1976,972204,6017,Steward-Scoville-1976-347-JCompNeurol-Fig13.pdf,figure,612358,,,,
"Steward, O.",Topographic organization of the projections from the entorhinal area to the hippocampal formation of the rat.,The Journal of Comparative Neurology,1976,1270625,6017,Steward--1976-285-JCompNeurol-Fig17.pdf,figure,612362,,,,
"Tahvildari B, Alonso A",Morphological and electrophysiological properties of lateral entorhinal cortex layers II and III principal neurons,The Journal of Comparative Neurology,2005,16127693,6017,Tahvildari-Alonso-2005-123-JCompNeurol-Fig12AB.pdf,figure,611450,1,,,
"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2011,22161956,6018,Canto-Witter-2011-1277-Hippocampus_MEC-Fig9A.pdf,figure,612146,,,,
"Germroth P, Schwerdtfeger WK, Buhl EH",Morphology of identified entorhinal neurons projecting to the hippocampus A light microscopical study combining retrograde tracing and intracellular injection,Neuroscience,1989,2771045,6018,Germroth-Buhl-1989-683-Neurosci-Fig1C.pdf,figure,611161,1,,,
"Germroth P, Schwerdtfeger WK, Buhl EH",Morphology of identified entorhinal neurons projecting to the hippocampus A light microscopical study combining retrograde tracing and intracellular injection,Neuroscience,1989,2771045,6018,Germroth-Buhl-1989-683-Neurosci-Fig3E.pdf,figure,611162,,,,
"Germroth P, Schwerdtfeger WK, Buhl EH",Morphology of identified entorhinal neurons projecting to the hippocampus A light microscopical study combining retrograde tracing and intracellular injection,Neuroscience,1989,2771045,6018,Germroth-Buhl-1989-683-Neurosci-Fig3G.pdf,figure,611162,,,,
"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2011,22161956,6019,Canto-Witter-2011-1277-Hippocampus_MEC-Fig7A.pdf,figure,611544,,,,
"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2011,22161956,6021,Canto-Witter-2011-1277-Hippocampus_MEC-Fig10A.pdf,figure,611560,,,,
"Canto CB, Wouterlood FG, Witter MP",What does the anatomical organization of the entorhinal cortex tell us?,Neural Plasticity,2008,18769556,6021,Canto-Witter-2008-381243-NeuralPlast-Fig2.pdf,figure,612089,,,,
"Canto CB, Wouterlood FG, Witter MP",What does the anatomical organization of the entorhinal cortex tell us?,Neural Plasticity,2008,18769556,6021,Canto-Witter-2008-381243-NeuralPlast-Fig2B.pdf,figure,612089,,,,
"Hamam BN, Amaral DG, Alonso AA",Morphological and electrophysiological characteristics of layer V neurons of the rat lateral entorhinal cortex,The Journal of Comparative Neurology,2002,12209840,6021,Hamam-Alonso-2002-45-JCompNeuro-Fig1A.pdf,figure,611211,,,,
"Hamam BN, Kennedy TE, Alonso A, Amaral DG",Morphological and electrophysiological characteristics of layer V neurons of the rat medial entorhinal cortex.,J Comp Neurol,2000,10713573,6021,Hamam-Amaral-2000-457-JournofCompNeurology-Fig. 1A,figure,611216,1,,,
"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2011,22161956,6023,Canto-Witter-2011-1277-Hippocampus_MEC-Fig10A.pdf,figure,611560,,,,
"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2011,22161956,6024,Canto-Witter-2011-1277-Hippocampus_MEC-Fig9A.pdf,figure,612146,,,,
"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2011,22161956,6033,Canto-Witter-2011-1277-Hippocampus_MEC-Fig10A.pdf,figure,611560,,,,
"Gloveli T, Schmitz D, Empson RM, Dugladze T, Heinemann U",Morphological and electrophysiological characterization of layer III cells of the medial entorhinal cortex of the rat,Neuroscience,1997,9070741,6038,Gloveli-Heinemann-1997-629-Neurosci-Fig2.pdf,figure,612367,,,,
"Kumar SS, Buckmaster PS.","Hyperexcitability,
interneurons, and loss of GABAergic synapses in entorhinal
cortex in a model of temporal lobe epilepsy",The Journal of Neuroscience,2006,16641241,6040,Kumar-Buckmaster-2006-4613-JournofNeuroSci-Fig4A-TypeI.pdf,figure,510188,1,,,
"Kumar SS, Buckmaster PS.","Hyperexcitability,
interneurons, and loss of GABAergic synapses in entorhinal
cortex in a model of temporal lobe epilepsy",The Journal of Neuroscience,2006,16641241,6047,Kumar-Buckmaster-2006-4613-JournofNeuroSci-Fig4A-TypeII.pdf,figure,510188,1,,,
"Soriano E,  A.  Martinez,  I.  Farinas,  and  M.  Frotscher, ",Chandelier cells in the hippocampal formation of the rat: the entorhinal area and subicular complex.,The Journal of Comparative Neurology,1993,8276990,6048,Soriano-Frotscher-1993-151-JCompNeurol-Fig2A.pdf,figure,611418,1,,,
"Germroth P, Schwerdtfeger WK, Buhl EH",GABAergic neurons in the entorhinal cortex project to the hippocampus,Brain Research,1989,2765919,6049,Germroth-Buhl-1989-187-BrainRes-Fig1D-E.pdf,figure,611155,,,,
"Germroth P, Schwerdtfeger WK, Buhl EH",Morphology of identified entorhinal neurons projecting to the hippocampus A light microscopical study combining retrograde tracing and intracellular injection,Neuroscience,1989,2771045,6049,Germroth-Buhl-1989-683-Neurosci-Fig4D.pdf,figure,611164,,,,
"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2011,22161956,6052,Canto-Witter-2011-1277-Hippocampus_MEC-Fig11A.pdf,figure,612147,,,,
"Hamam BN, Kennedy TE, Alonso A, Amaral DG",Morphological and electrophysiological characteristics of layer V neurons of the rat medial entorhinal cortex.,J Comp Neurol,2000,10713573,6052,Hamam-Amaral-2000-457-JournofCompNeurology-Fig.1C,figure,611216,1,,,
"Hamam BN, Kennedy TE, Alonso A, Amaral DG",Morphological and electrophysiological characteristics of layer V neurons of the rat medial entorhinal cortex.,J Comp Neurol,2000,10713573,6052,Hamam-Amaral-2000-457-JournofCompNeurology-Fig9A.pdf,figure,611221,,,,
"Hamam BN, Kennedy TE, Alonso A, Amaral DG",Morphological and electrophysiological characteristics of layer V neurons of the rat medial entorhinal cortex.,J Comp Neurol,2000,10713573,6052,Hamam-Amaral-2000-457-JournofCompNeurology-Fig10.pdf,figure,611220,,,,
"Canto CB, Wouterlood FG, Witter MP",What does the anatomical organization of the entorhinal cortex tell us?,Neural Plasticity,2008,18769556,6053,Canto-Witter-2008-381243-NeuralPlast-Fig2.pdf,figure,612089,,,,
"Canto CB, Wouterlood FG, Witter MP",What does the anatomical organization of the entorhinal cortex tell us?,Neural Plasticity,2008,18769556,6053,Canto-Witter-2008-381243-NeuralPlast-Fig2A.pdf,figure,612089,,,,
"Jones RS, B_hl EH.","Basket-like interneurones in
layer II of the entorhinal cortex exhibit a powerful NMDA-
mediated synaptic excitation",Neurosci Lett.,1993,8469376,6053,Jones-Buhl-1993-35-NeurosciLett-Fig1.pdf,figure,611255,,,,
"Amaral D, Lavenex P",Chapter 3: Hippocampal neuroanatomy,The Hippocampus Book,2007,978-0-19-510027-3,6082,Amaral-Lavenex_-2007-37-THB-Fig38B.pdf,figure,611772,,,,
"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2011,22161956,6082,Canto-Witter-2011-1277-Hippocampus_MEC-Fig7A.pdf,figure,611544,,,,
"Canto CB, Wouterlood FG, Witter MP",What does the anatomical organization of the entorhinal cortex tell us?,Neural Plasticity,2008,18769556,6082,Canto-Witter-2008-381243-NeuralPlast-Fig2.pdf,figure,612089,,,,
"Canto CB, Wouterlood FG, Witter MP",What does the anatomical organization of the entorhinal cortex tell us?,Neural Plasticity,2008,18769556,6082,Canto-Witter-2008-381243-NeuralPlast-Fig2A.pdf,figure,612089,,,,
"Klink R, Alonso A",Morphological characteristics of layer II projection neurons in the rat medial entorhinal cortex,Hippocampus,1997,9347353,6082,Klink-Alonso-1997-571-Hippocampus-Fig2A.pdf,figure,612217,,,,
"Klink R, Alonso A",Morphological characteristics of layer II projection neurons in the rat medial entorhinal cortex,Hippocampus,1997,9347353,6082,Klink-Alonso-1997-571-Hippocampus-Fig3.pdf,figure,612218,,,,
"Klink R, Alonso A",Morphological characteristics of layer II projection neurons in the rat medial entorhinal cortex,Hippocampus,1997,9347353,6082,Klink-Alonso-1997-571-Hippocampus-Fig6.pdf,figure,612220,,,,
"Klink R, Alonso A",Morphological characteristics of layer II projection neurons in the rat medial entorhinal cortex,Hippocampus,1997,9347353,6082,Klink-Alonso-1997-571-Hippocampus-Fig9A.pdf,figure,611270,,,,
"Klink R, Alonso A",Morphological characteristics of layer II projection neurons in the rat medial entorhinal cortex,Hippocampus,1997,9347353,6082,Klink-Alonso-1997-571-Hippocampus-Fig10.pdf,figure,611271,,,,
"Lingenh_hl K, Finch DM",Morphological characterization of rat entorhinal neurons in vivo: soma-dendritic structure and axonal domains,Experimental Brain Research,1991,1713171,6082,Lingenhohl-Finch-1991-57-ExpBrainRes-Tab1.pdf,table,612236,,,,
"Lingenh_hl K, Finch DM",Morphological characterization of rat entorhinal neurons in vivo: soma-dendritic structure and axonal domains,Experimental Brain Research,1991,1713171,6082,Lingenhohl-Finch-1991-57-ExpBrainRes-Tab1.pdf,table,612236,,,,
"Lingenh_hl K, Finch DM",Morphological characterization of rat entorhinal neurons in vivo: soma-dendritic structure and axonal domains,Experimental Brain Research,1991,1713171,6082,Lingenhohl-Finch-1991-57-ExpBrainRes-Fig2.pdf,figure,612237,,,,
"Lingenh_hl K, Finch DM",Morphological characterization of rat entorhinal neurons in vivo: soma-dendritic structure and axonal domains,Experimental Brain Research,1991,1713171,6082,Lingenhohl-Finch-1991-57-ExpBrainRes-Fig11.pdf,figure,612250,,,,
"Lingenh_hl K, Finch DM",Morphological characterization of rat entorhinal neurons in vivo: soma-dendritic structure and axonal domains,Experimental Brain Research,1991,1713171,6082,Lingenhohl-Finch-1991-57-ExpBrainRes-Fig12.pdf,figure,612254,1,,,
"Tahvildari B, Alonso A",Morphological and electrophysiological properties of lateral entorhinal cortex layers II and III principal neurons,The Journal of Comparative Neurology,2005,16127693,6082,Tahvildari-Alonso-2005-123-JCompNeurol-Fig2C1.pdf,figure,611441,,,,
"Tahvildari B, Alonso A",Morphological and electrophysiological properties of lateral entorhinal cortex layers II and III principal neurons,The Journal of Comparative Neurology,2005,16127693,6082,Tahvildari-Alonso-2005-123-JCompNeurol-Fig10AB.pdf,figure,611448,,,,
"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2011,22161956,6085,Canto-Witter-2011-1277-Hippocampus_MEC-Fig10A.pdf,figure,611560,,,,
"Canto CB, Wouterlood FG, Witter MP",What does the anatomical organization of the entorhinal cortex tell us?,Neural Plasticity,2008,18769556,6085,Canto-Witter-2008-381243-NeuralPlast-Fig2.pdf,figure,612089,,,,
"Gloveli T, Dugladze T, Schmitz D, Heinemann U",Properties of entorhinal cortex deep layer neurons projecting to the rat dentate gyrus,European Journal of Neuroscience,2001,11168548,6085,Gloveli-Heinemann-2001-413-EurJNeurosc-FIg.2A,figure,612143,1,,,
"Hamam BN, Amaral DG, Alonso AA",Morphological and electrophysiological characteristics of layer V neurons of the rat lateral entorhinal cortex,The Journal of Comparative Neurology,2002,12209840,6085,Hamam-Alonso-2002-45-JCompNeuro-Fig6.pdf,figure,,,,,
"Hamam BN, Kennedy TE, Alonso A, Amaral DG",Morphological and electrophysiological characteristics of layer V neurons of the rat medial entorhinal cortex.,J Comp Neurol,2000,10713573,6085, Hamam-Amaral-2000-457-JournofCompNeurology-Fig. 1B ,figure,611216,,,,
"Hamam BN, Kennedy TE, Alonso A, Amaral DG",Morphological and electrophysiological characteristics of layer V neurons of the rat medial entorhinal cortex.,J Comp Neurol,2000,10713573,6085,Hamam-Amaral-2000-457-JournofCompNeurology-Fig6A.pdf,figure,612229,,,,
"Hamam BN, Kennedy TE, Alonso A, Amaral DG",Morphological and electrophysiological characteristics of layer V neurons of the rat medial entorhinal cortex.,J Comp Neurol,2000,10713573,6085,Hamam-Amaral-2000-457-JournofCompNeurology-Fig7A.pdf,figure,612230,,,,
"Hamam BN, Kennedy TE, Alonso A, Amaral DG",Morphological and electrophysiological characteristics of layer V neurons of the rat medial entorhinal cortex.,J Comp Neurol,2000,10713573,6085,Hamam-Amaral-2000-457-JournofCompNeurology-Fig7B.pdf,figure,612230,,,,
"Lingenh_hl K, Finch DM",Morphological characterization of rat entorhinal neurons in vivo: soma-dendritic structure and axonal domains,Experimental Brain Research,1991,1713171,6085,Lingenhohl-Finch-1991-57-ExpBrainRes-Fig6D.pdf,figure,612241,,,,
"Lingenh_hl K, Finch DM",Morphological characterization of rat entorhinal neurons in vivo: soma-dendritic structure and axonal domains,Experimental Brain Research,1991,1713171,6085,Lingenhohl-Finch-1991-57-ExpBrainRes-Fig7.pdf,figure,612243,,,,
"Lingenh_hl K, Finch DM",Morphological characterization of rat entorhinal neurons in vivo: soma-dendritic structure and axonal domains,Experimental Brain Research,1991,1713171,6085,Lingenhohl-Finch-1991-57-ExpBrainRes-Fig8.pdf,figure,612246,,,,
"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2011,22161956,6086,Canto-Witter-2011-1277-Hippocampus_MEC-Fig11A.pdf,figure,612147,,,,
"Canto CB, Wouterlood FG, Witter MP",What does the anatomical organization of the entorhinal cortex tell us?,Neural Plasticity,2008,18769556,6086,Canto-Witter-2008-381243-NeuralPlast-Fig2.pdf,figure,612089,,,,
"Canto CB, Wouterlood FG, Witter MP",What does the anatomical organization of the entorhinal cortex tell us?,Neural Plasticity,2008,18769556,6086,Canto-Witter-2008-381243-NeuralPlast-Fig2B.pdf,figure,612089,,,,
"Gloveli T, Dugladze T, Schmitz D, Heinemann U",Properties of entorhinal cortex deep layer neurons projecting to the rat dentate gyrus,European Journal of Neuroscience,2001,11168548,6086,Gloveli-Heinemann-2001-413-EurJNeurosc-Fig4A.pdf,figure,612145,1,,,
"Gloveli T, Dugladze T, Schmitz D, Heinemann U",Properties of entorhinal cortex deep layer neurons projecting to the rat dentate gyrus,European Journal of Neuroscience,2001,11168548,6086,Gloveli-Heinemann-2001-413-EurJNeurosc-Fig.4B,figure,612145,,,,
"Gloveli T, Schmitz D, Empson RM, Dugladze T, Heinemann U",Morphological and electrophysiological characterization of layer III cells of the medial entorhinal cortex of the rat,Neuroscience,1997,9070741,6087,Gloveli-Heinemann-1997-629-Neurosci-Fig2.pdf,figure,612367,,,,
"Wouterlood FG, van Denderen JC, van Haeften T, Witter MP.","Calretinin in the Entorhinal Cortex of
the Rat: Distribution, Morphology,
Ultrastructure of Neurons, and Co-
localization With g-Aminobutyric Acid
and Parvalbumin",Journal of Comparative Neurology,2000,10954838,6087,Wouterlood-Witter-2000-177-JCompNeurol-Tab1.pdf,table,612446,,,,
"Wouterlood FG, van Denderen JC, van Haeften T, Witter MP.","Calretinin in the Entorhinal Cortex of
the Rat: Distribution, Morphology,
Ultrastructure of Neurons, and Co-
localization With g-Aminobutyric Acid
and Parvalbumin",Journal of Comparative Neurology,2000,10954838,6087,Wouterlood-Witter-2000-177-JCompNeurol-Fig3AB.pdf,figure,16706,,,,
"Wouterlood FG, van Denderen JC, van Haeften T, Witter MP.","Calretinin in the Entorhinal Cortex of
the Rat: Distribution, Morphology,
Ultrastructure of Neurons, and Co-
localization With g-Aminobutyric Acid
and Parvalbumin",Journal of Comparative Neurology,2000,10954838,6087,Wouterlood-Witter-2000-177-JCompNeurol-Fig4A.pdf,figure,16709,1,,,
"Germroth P, Schwerdtfeger WK, Buhl EH",Morphology of identified entorhinal neurons projecting to the hippocampus A light microscopical study combining retrograde tracing and intracellular injection,Neuroscience,1989,2771045,6092,Germroth-Buhl-1989-683-Neurosci-Fig1A.pdf,figure,611161,,,,
"Gloveli T, Schmitz D, Empson RM, Dugladze T, Heinemann U",Morphological and electrophysiological characterization of layer III cells of the medial entorhinal cortex of the rat,Neuroscience,1997,9070741,6092,Gloveli-Heinemann-1997-629-Neurosci-Fig1.pdf,figure,612365,,,,
"Spruston N, McBain C",Chapter 5: Structural and functional properties of hippocampal neurons,The Hippocampus Book,2007,978-0-19-510027-3,6092,Spruston-McBain-2007-133-THB-Fig20A.pdf,figure,3144,,,,
