Electrophysiological properties,,,,,,,,,,,,,PMID{Table_or_Figure#;Vrest ą SD (n)},PMID{Table_or_Figure#;Rin ą SD (n)},PMID{Table_or_Figure#;taum ą SD (n)},PMID{Table_or_Figure#;Vthresh ą SD (n)},PMID{Table_or_Figure#;FastAHP ą SD (n)},PMID{Table_or_Figure#;APampl ą SD (n)},PMID{Table_or_Figure#;APwidth ą SD (n)},PMID{Table_or_Figure#;MAxFR ą SD @Istimul (n)},PMID{Table_or_Figure#;SlowAHP ą SD @Istimul@time(n)},PMID{Table_or_Figure#;Sag_ratio ą SD @Istimul (n)},,PMID{Table_or_Figure#},PMID{Table_or_Figure#;Fr_adapt_ratio ą SD (n)@Istimul},PMID{Table_or_Figure#},,,,,"(0)-single pattern, (1)-neuron with 2 or more patterns, (2) - 2 or more subclasses, (3) -mixed evidences that could indicate  (1) or (2)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Morphology of axons and dendrites ,,,,,,,,,,
CA1,,,,,,,,,,,basket PV or VGLUT3,2,"8841828 (p.296, low left)","8841828 (p.296, low left)","8841828 (p.296, low left)",8528474_@,8841828 (p.297),"8841828 (p.296, top right)",,,8841828 (p.297),,8528474_@,8841828,"8841828 (p.296, top right)",,"8841828: (Buhl EH, Szilgyi T, Halasy K, Somogyi P.Hippocampus. 1996;6(3):294-305.) Fig. 1 (A), Fig. 2 (A-C), Fig. 3 (A-C), Fig. 4 (A-C).","8528474: (Buhl EH, Cobb SR, Halasy K, Somogyi P.Eur J Neurosci. 1995 Sep 1;7(9):1989-2004. ), Fig.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,basket PV or VGLUT3,, 978-1-4419-0995-4,3657,"""Cell bodies of {CA1/CA2/CA3} PV-BCs {parvalbumin-positive basket cells} are located in the str. pyramidale or oriens, but a few cells have been found in the str. radiatum. The dendrites are radially orientated and span all layers (Buhl et al., 1995, 1996, Halasy et al., 1996).""","p.44, lower","Vida I, Morphology of Hippocampal Neurons, In: Hippocampal Microcircuits, 2010.",,,,
CA1,,,,,,,,,,,bistratified,4,17611285,17611285,17611285,,17611285,17611285,17611285,,,,,17611285,17611285,,"Mercer A, Trigg HL, Thomson AM. J Neurosci. 2007 Jul 4;27(27):7329-38. ",Fig.6 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bistratified,,17611285,17611285.1,"""Seven CA1 and five CA2 interneurons were identified as bistratified cells. CA2 bistratified cells also had distinctive features (Fig.4). Their radially oriented dendrites resembled CA1 bistratified cells (Fig. 4A), in that they extended through SO and SR without entering SLM (Fig. 4B,C). However, in two of these cells, thedendrites extended much further horizontally into all three CA subfields (Fig. 4C), and these horizontally oriented dendrites were sparsely spiny. There was, however, no significant differencein the number of branches or the length of apical and basal dendrites
when CA1 and CA2 bistratified cells were compared.""","p. 7333, left bottom","Mercer A, Trigg HL, Thomson AM. J Neurosci. 2007 Jul 4;27(27):7329-38. ",,,,
CA1,,,,,,,,,,,bistratified 0212,1,,,,,,,,,,,,11807843,,,Pawelzik - Thomson .J Comp Neurol. 2002 Feb 18;443(4):346-67.,Fig.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bistratified 0212,,11807843,4223,"Although their {CA1 bistratified neuron} axons also traversed the SP {stratum pyramidale}, terminals within this layer were sparse (see Fig. 5A and legend for relative distribution of boutons). Bistratified cell dendrites were beaded and vertically oriented, and their mediolateral extent in the SR {stratum radiatum} and SO {stratum oriens} exceeded that of basket cell dendrites, but, unlike basket cell dendrites, they only rarely extended into the SLM {stratum lacunosum-moleculare} (Table 2). The distribution of the axonal arbour of the PV-IR {parvalbumin-immunoreactive} cell shown in Figure 5F is not classical for a bistratified cell (compare Fig. 5A), but on the basis of the relative distribution of its boutons (86.1% outside the SP) together with its short apical dendrites, barely touching the SLM (typical bistratified cell dendrite), it was classified as an atypical bistratified cell."""" ",???,Pawelzik - Thomson .J Comp Neurol. 2002 Feb 18;443(4):346-67.,,,,
CA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10634782.2: (""To address whether interneuron dendrites are active, we recorded from the dendrites of horizontal oriens-alveus interneurons of the hippocampal CA1 region (Fig. 1A) (8Đ10). ...9. L.Zhang and C.J. McBain, J.Physiol. (London) 488, 661 (1995)""), p.297, left top, References and Notes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,8576856,8576856,,,8576856,8576856,8576856,,8576856,,,8576856,,,"Zhang L, McBain CJ.J Physiol. 1995 Nov 1;488 ( Pt 3):661-72.","Table 1(p.662), Fig. 1(p.663), Fig. 2 (p.663)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8576855,8576865.1,"""Figure 1. Morphological properties of st. O-A interneuronesÉTwo main cell types were identified based on their morphological properties. The cell soma of both were multipolar and gave rise to dendrites that were either oriented parallel to the alveues (horizontal st. O-A interneurones; A), or traversed st. pyramidale into st. radiatum and lacunosum-moleculare (B). The axon of the horizontal interneurone, indicated by an asterisk, typically crossed over the st. pyramidale and radiatum to terminate in the st. lacunosum-moleculare. Axons of the vertically oriented cell were restricted to the pyramidal cell layer (not shown).""","p.646, Figure 1, A.","Zhang L, McBain CJ. J Physiol. 1995 Nov 1;488 ( Pt 3):647-60.",,,,
CA1,,,,,,,,,,,Schaffer collateral associated 2100,2,9503336,,9503336,,9503336,9503336,9503336,,,,,9503336,,,"Vida I, Halasy K, Szinyei C, Somogyi P, Buhl EH. J Physiol. 1998;506 ( Pt
3):755-73.",Fig.13  ?,Pawelzik - Thomson .J Comp Neurol. 2002 Feb 18;443(4):346-67.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schaffer collateral associated 2100,,11807843,4299,"""We found several further, predominantly dendrite-targeting interneurone classes within the {CA1} CCK-IR {cholecystokinin-immunoreactive} cell population: SO-SO {stratum oriens} cells with dendrites and axonal arbour in the SO; Schaffer-associated interneurones with an axonal arbour mainly restricted to the SR {stratum radiatum} (Vida et al., 1998); perforant path-associated interneurones with most of their axon in the SLM {stratum lacunosum-moleculare} (Hajos and Mody, 1997; Vida et al., 1998); and quadrilaminar cells with an axonal arbour innervating all layers from the SLM through the SO. The last three had their somata at the SR/SLM border and dendritic trees with significant portions deeply submerged in the SLM. Here the hippocampus receives direct (topographically mapped) inputs from the entorhinal cortex (Empson and Heinemann, 1994; Charpak et al., 1995; Tamamaki and Nojyo, 1995; Kiss et al., 1996) and from the nucleus reuniens thalami (Dolleman-Van der Weel and Witter, 2000) via asymmetric (excitatory) synapses.""","p.365, left bottom",Pawelzik - Thomson .J Comp Neurol. 2002 Feb 18;443(4):346-67.,,,,
CA1,,,,,,,,,,,Schaffer collateral associated 3301,1,11807843,,,,,11807843_@,,,,,,11807843,,,Pawelzik - Thomson .J Comp Neurol. 2002 Feb 18;443(4):346-67.,Fig.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schaffer collateral associated 3301,,11807843,4296,"""Fig. 11. Properties of a pair of synaptically coupled {CA1} CCK-IR {cholecystokinin-immunoreactive} Schaffer-associated cells. A: FITC {fluorescein isothiocyanate} immunofluorescence for CCK in the presynaptic cell. B: DAB staining of the presynaptic cell. C: FITC immunofluorescence for CCK in the postsynaptic cell. D: DAB {3,  3',  5,  5'-diaminobenzidine} staining of the postsynaptic cell. E: Light microscopic reconstruction of presynaptic (dark grey: soma/dendrites; light grey: axonal arbour) and postsynaptic (soma/dendrites only: black) cells. The two close appositions between presynaptic axon and postsynaptic dendrites are indicated by black dots. F: Action potentials in the presynaptic cell triggered fast IPSPs {inhibitory postsynaptic potentials} in the postsynaptic cell. G: Current injections (amplitudes as indicated) into the presynaptic cell reveal fast, deep spike afterhyperpolarizations, indicative of fast-spiking cells. After onset of the voltage responses to hyperpolarizing currents, a large sag and rebound following are noticeable. The presynaptic cell was regular-spiking (not shown). Scale bar = 50 microm in D (also applies to A-C), 100 microm in E.""","p.363, Fig. 11",Pawelzik - Thomson .J Comp Neurol. 2002 Feb 18;443(4):346-67.,,,,
CA1,perforant path III 3100 (suspended),4-009 (suspended),,,,,,,,,perforant path associated 3000 ,1,11807843_@,,,X_@,,11807843_@,,,,,X_@,11807843,,,Pawelzik - Thomson .J Comp Neurol. 2002 Feb 18;443(4):346-67.,"Fig.12 E,F",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,perforant path associated 3000 ,,11807843,4284,"""4. {CA1} Perforant path-associated interneurone. The axonal arborisation of one CCK-IR {cholecystokinin-immunoreactive} interneurone found at the SR {stratum radiatum}-LM {lacunosum-moleculare} border was similar to those of cells previously described as perforant path-associated interneurones (Vida et al., 1998). The somato-dendritic domain of this cell was predominantly confined to the SLM and the border with the SR, although one dendrite passed through the SLM, across the hippocampal fissure, and into the dentate gyrus (Fig. 12E). The axon was found primarily in the SLM.""","p.361, left top",Pawelzik - Thomson .J Comp Neurol. 2002 Feb 18;443(4):346-67.,,,,
,,,,,,,,,,,pyramidal SO-CB-neg (removed),Checked (excluded from ver. 1.8),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pyramidal SO-CB-neg,,,,,,,,,,
Area,cell classes,Unique ID,,Print cc ,M,,subclass,Print ,M,Literature Search,neuronal class,,Vrest,Rin,tau,,Fast AHP,AP amplitude,AP width,Max Firing Rate,Slow AHP,,,I/O characteristics,Frequency adaptation,I/V characteristic,Notes,Ref ID: (citation),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Area,neuronal class,,PMID #/ISBN ,Reference ID,Citation,Location in reference,Notes,,,,
SUB,Pyramidal (+)331p,5-000,1,1,1,P,,1,1,L,,,15700275_@,15700275_@,$ (not found),X_@,$ (not found),15700275_@,$ (not found),$ (not found),$ (not found),,X_@,15700275,15700275_@,$ (not found),"Knopp A, Kivi A, Wozny C, Heinemann U, Behr J. Cellular and network properties of the subiculum in the pilocarpine model of temporal lobe epilepsy. J Comp Neurol. 2005 Mar 21;483(4):476-88.","regular spiking, weak burst-spiking, strong burst-spiking, high threshold burst-spiking","fi.1.6c,8b",,1,X_@,15700275 (Fig.8b) {i},,,,,,,15700275 (Fig.1) {r} ?,,,,15700275 (Fig.1) {r} ?,,,,,,,,,,,,,,,,,,,15700275,,,,,,,,,,,,,,,
SUB,Pyramidal-CA1 (+)331p,5-001,1,1,1,F,,1,1,L,,,$ (not found),$ (not found),$ (not found),X_@,$ (not found),11406829_@,$ (not found),$ (not found),$ (not found),,X_@,11406829,$ (not found),$ (not found),"Harris E, Stewart M. Intrinsic connectivity of the rat subiculum: II.
Properties of synchronous spontaneous activity and a demonstration of multiple generator regions. J Comp Neurol. 2001 Jul 9;435(4):506-18.", ,,,1,X_@,11406829 {i} ?,,,,,,,,,,11406829  ?,,,,,,,,,,,,,,,,,,,,11406829,intrisically bursting cells,,,,,,11406828,,,,"Harris E, Witter MP, Weinstein G, Stewart M. Intrinsic connectivity of the rat subiculum: I. Dendritic morphology and patterns of axonal arborization by pyramidal neurons. J Comp Neurol. 2001 Jul 9;435(4):490-505.",,,,
SUB,Axo-axonic (+)210,5-002,1,1,0,,,1,0,C,,New cell class - no electrophysiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB,,,,0,,,weak irregular bursting (IB-)  ,0,,,pyramidal,,12962317,12962317,12962317,,12962317,12962317,12962317,,,,,12962317,12962317,,"Menendez de la Prida L, Suarez F, Pozo MA.Hippocampus. 2003;13(6):728-44.",12962317.3: (Fig.3 A); 12962317.1: (Table 1); 12962317.2:(Table 3)  ,11067982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUB,pyramidal,,17016818,17016818.1,"ŇElectrically subicular pyramidal cells are diverse. As shown in Figures 2A,B, some fire spike bursts, rather like CA3 pyramidal cells, while others discharge repetitively similarly to CA1 pyramidal cells (Stewart and Wong, 1993). The relative proportion of bursting and regular-spiking cells tends to vary in the proximo-to-distal and deep-to-superficial axes of the subiculum (Greene and Totterdell, 1997; Harris et al., 2001; Menendez de la Prida et al., 2003). Studies on membrane mechanisms reveal different roles for sodium and calcium currents in subicular and CA3 pyramidal cell bursting (Jung et al., 2001; Menendez de la Prida et al., 2003). R-type Ca2+ channels seem to be particularly important in subicular cells (Spruston, unpublished) and recent data show how a prolonged Na+ channel inactivation participates in the switch from bursting to regular spiking (Cooper et al., 2005). However, while subicular bursting cells can be made to fire regularly at depolarized membrane potentials (Stewart and Wong, 1993), regular-spiking cells cannot be induced to switch into burst firing mode. Regular and burst firing cells also differ in other electrical properties (Mattia et al., 1993; Greene and Totterdell, 1997; Menendez de la Prida et al., 2003), in responses to somatostatin (Greene and Mason, 1996) and in the expression of NADPH-diaphorase and nNOS (Greene et al., 1997). Burst firing and regular firing cells seem then to be distinct neuronal populations each with a continuum of properties.Ó","p.917, left bottom, right top","Menendez de la Prida L, Totterdell S, Gigg J, Miles R. Hippocampus. 2006;16(11):916-23.",,,,
,,,,,,,strong irregular bursting (IB+)  ,0,,,,,12962317,12962317,12962317,,12962317,12962317,12962317,,,,,12962317,12962317,,"Menendez de la Prida L, Suarez F, Pozo MA.Hippocampus. 2003;13(6):728-44.",12962317.4: (Fig.3 C); 12962317.1: (Table 1); 12962317.2:(Table 3)  ,also see 11067982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,regular-spiking tonic (RST),0,,,,,12962317,12962317,12962317,,12962317,12962317,12962317,,,,,12962317,12962317,,"Menendez de la Prida L, Suarez F, Pozo MA.Hippocampus. 2003;13(6):728-44.",12962317.5: (Fig.2 A); 12962317.1: (Table 1); 12962317.2:(Table 3)  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,regular-spiking adapting (RSA),0,,,,,12962317,12962317,12962317,,12962317,12962317,12962317,,,,,12962317,12962317,,"Menendez de la Prida L, Suarez F, Pozo MA.Hippocampus. 2003;13(6):728-44.",12962317.6: (Fig.2 C); 12962317.1: (Table 1); 12962317.2:(Table 3)  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB,,,,,,,fast spiking (FS) ? ,,,,interneuron,,12962317,12962317,12962317,,12962317,12962317,12962317,,,,,12962317,,,"Menendez de la Prida L, Suarez F, Pozo MA.Hippocampus. 2003;13(6):728-44.",12962317.7: (Fig.6 A); 12962317.1: (Table 1); 12962317.2:(Table 3)  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,interneuron,fast spiking (FS) ? ,,18000 ?,see Fig.7,,12962317,,,,
SUB,,,,,,,membrane potential oscillations (MPO) ?,,,,,,12962317,12962317,12962317,,,12962317,12962317,,,,,12962317,,,"Menendez de la Prida L, Suarez F, Pozo MA.Hippocampus. 2003;13(6):728-44.",12962317.8: (Fig.6 B); 12962317.1: (Table 1); 12962317.2:(Table 3)  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,membrane potential oscillations (MPO) ?,,,see Fig.7,,12962317,,,,
Area,cell classes,Unique ID,,Print cc ,M,,subclass,Print ,M,Literature Search,neuronal class,,Vrest,Rin,tau,,Fast AHP,AP amplitude,AP width,Max Firing Rate,Slow AHP,,,I/O characteristics,Frequency adaptation,I/V characteristic,Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Area,neuronal class,,PMID #/ISBN ,Reference ID,Citation,Location in reference,Notes,,,,
EC,Pyramidal II-III (+)333000p,6-082,4,1,2,P,,1,2,L,,No fig. from C&W in Ref. doc,"22161956  {Fig. 7C; [-62, -59]}","22161956  {Fig. 3A, Layer II; 400 ą 0 (96 SEM)}","22161956  {Fig. 3B, Layer II; 16 ą 0 (96 SEM)}","22161956  {Fig. 7C; [7.5, 36.7]}","22161956  {Fig. 7 C1,C5; [7.5, 36.7]}","22161956  {Fig. 3B, Layer II, 2nd AP; 69 ą 0 (96 SEM)}","22161956  {Fig. 4D, Layer II; 1.25 ą 0 (96 SEM)}",$ (not found),"22161956  {Fig. 7 C2,C6; [0, 6]}","22161956  {Fig. 3C, Layer II; 0.66 ą 0 (96 SEM)}",X_@,"Canto, Witter, II",2_@,$ (not found),"Canto CB, Witter MP, Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex. Hippocampus (in press)","Fig.7 C, Fig 6.C ? (not finished ref. docs)",,,1,X_@,,,,,,,,22161956 (Fig.7C6) {r} ?,,,,,,,,,,,,,,,,,,,,,,,22161956 (Fig.7C5) ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"22162008 { Fig.7C; [-70,-56] }","22162008 { Fig.3A, Layer II; 425 }","22162008 { Fig.3B, Layer II; 25 }","22162008 { Fig.7 C1, C4; [8.1,23.1] }","22162008 { Fig.7 C1, C4; [3.7,7.3] }","22162008 { Fig.6B, Layer II, 2nd AP; 78 }","22162008 { Fig.4D, Layer II; 1.4 }",$ (not found),22162008 { Fig.7C5; 4.7@200@1000 },"22162008 { Fig.3B, Layer II; 0.78 }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC,Bipolar V (+)331131p,6-002**,2,1,2,P,,1,2,L,pyramidal IV-VI 330131,2,"11168548 {p.416, left; -61.8 ą 1.4 (17 SEM)}","11168548 {p.416, left; 333.4 ą 20.2 (17 SEM)}","11168548 {p.416, left; 25.6 ą 1.7 (17 SEM)}",11168548 {Fig.3C; 10},11168548 {Fig.3C; 11.6},11168548 {Fig.3C; 75},"11168548 {p.416, left; 1.41 ą 0.1 (17 SEM)}",$ (not found),$ (not found),Fig3_@,X_@,11168548,"11168548 (p.416, right : ""regular spiking"")",11168548_@,"Gloveli-Henemann, Eur J Neurosci. 2001 Jan;13(2):413-20. ","Fig.3 C,D",,,3,X_@,"11168548 (p.416, right : ""regular spiking"") {r}?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pyramidal IV-VI 330131,,11168548,4412,"""FIG. 3. Morphological and physiological properties of deep layer {IV-VI} pyramidal neurons without oscillatory properties. (Aa) Low magnification of a pyramidal neuron filled with biocytin. (B) Camera lucida reconstruction of the pyramidal neuron shown in A. For better visualization, the soma and dendrites are drawn in black; the axon is drawn in red. The axon perforates the subiculum, the outer and inner molecular layer and reaches the granule cell layer of the DG {dentate gyrus}. In addition, after leaving the soma, the main axon gives rise to some ascending collaterals to the superficial layers {II-III} one of which reached its own dendrite arbor in layer I-II. (C) Voltage responses to hyper and depolarizing current injections of -100 to +20 pA. (D) V-I {voltage-current} relation for the voltage traces shown in C. Membrane potential depolarization from the holding potential of -60 mV (E,*) to -53 mV (E,**) leads to some fluctuations of low frequency (1-2.5 Hz) but was not accompanied by the rhythmic oscillation as assessed by the nonrhytmic autocorrelogram (F). Action potentials in E (upper traces) are truncated. All data were obtained from the same neuron. Scale bars, 200 ms, 50 mV (C); and 1 s, 10 mV (E).""","p417, Figure 3",,,,,
,,,,,,P,,,,,,,"22161956  {Fig. 10C; [-64, -69]}","22161956  {Fig. 3A, Layer V; 605}","22161956  {Fig. 3A, Layer V; 37}",22161956  {Fig. 10C1; 28.7},22161956  {Fig. 10C1; 7.75},"22161956  {Fig. 6D,Layer V, 2nd AP; 61ą0(72 SEM)}","22161956  {Fig. 4D,Layer V; 1.8ą0(72 SEM)}",$ (not found),"22161956  {Fig. 10C2,C6; 0}","22161956  {Fig. 3CD, Layer V; 0.86ą0(72 SEM)}",X_@,22161956,2_@,$ (not found),"Canto CB, Witter MP, Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex. Hippocampus (in press)","fig.10., Fig.4 , Fig.3 (change #), Suppl. Fig.1",,,,X_@,"22161956 (Fig.10C) {r},{i}",,,,,,,,,,,,,,22161956 (Fig.10C) {r},22161956 (Fig.10C) {r},,,,,,,,,,,,,,,,,,,,,,"Canto, Witter, II",,,,"Canto CB, Witter MP, Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex. Hippocampus (in press)",,,,
,Stellate II (+)331111p,6-003,1,1,2,P,,1,2,L,,3,"22161956  {Fig. 7C; [-62, -59]}","22161956  {Fig. 3A, Layer II; 400 ą 0 (96 SEM)}","22161956  {Fig. 3B, Layer II; 16 ą 0 (96 SEM)}","22161956  {Fig. 7C; [7.5, 36.7]}","22161956  {Fig. 7 C1,C5; [7.5, 36.7]}","22161956  {Fig. 3B, Layer II, 2nd AP; 69 ą 0 (96 SEM)}","22161956  {Fig. 4D, Layer II; 1.25 ą 0 (96 SEM)}",$ (not found),"22161956  {Fig. 7 C2,C6; [0, 6]}","22161956  {Fig. 3C, Layer II; 0.66 ą 0 (96 SEM)}",X_@,22161956,2_@,$ (not found),"Canto CB, Witter MP, Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex. Hippocampus (in press)",Fig.7 C,2 subclasses (OP and S),,1,X_@,,,,,,,,22161956 (Fig.7C2) {r} ?,,,,,,,,,,,,,,,,,,,,,,,22161956 (Fig.7C1) ,,,,,,,"Canto, Witter, II",,fig5,,,,,,
EC,Sub proj II (+)331000p,6-005,2,1,2,P,LEC,1,2,L,,3,1_@,1_@,1_@,X_@,1_@,1_@,1_@,$ (not found),$ (not found),,X_@,"Canto, Witter (201X),I",1_@,$ (not found),"Canto CB, Witter MP, Cellular properties of principal neurons in the rat entorhinal cortex. I. The lateral entorhinal cortex. Hippocampus (in press)","Fig.6 C, Fig.3, Fig.4",,,2,X_@,"22162008 (Fig.2C,7C)  {r}",,,22162008 (Fig.7C) {r},,,,22162008 (Fig.2C) {r},,,,,,,,"22162008 (Fig.2C,7C)  {r}",,,,,,,,22162008 (Fig.2C) {r},,,,,,,,,,,,,,,,,,,,,,
,,,,,,P,MEC,1,2,L,,3,"22161956  {Fig. 7C; [-62, -59]}","22161956  {Fig. 3A, Layer II; 400 ą 0 (96 SEM)}","22161956  {Fig. 3B, Layer II; 16 ą 0 (96 SEM)}","22161956  {Fig. 7C; [7.5, 36.7]}","22161956  {Fig. 7 C1,C5; [7.5, 36.7]}","22161956  {Fig. 3B, Layer II, 2nd AP; 69 ą 0 (96 SEM)}","22161956  {Fig. 4D, Layer II; 1.25 ą 0 (96 SEM)}",$ (not found),"22161956  {Fig. 7 C2,C6; [0, 6]}","22161956  {Fig. 3C, Layer II; 0.66 ą 0 (96 SEM)}",X_@,22161956,2_@,$ (not found),"Canto CB, Witter MP, Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex. Hippocampus (in press)",Fig.5 C,,,,X_@,22161956 (Fig.7C6) {r} ,,,,,,,22161956 (Fig.7C6) {r} ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC,Medial pyramidal III (+)313300,6-006,1,1,2,P,,1,2,L,,???->,"22161956  {Fig. 9C; [-59, -63]}","22161956  {Fig. 3A, Layer III; 468 ą 20 (76)}","22161956  {Fig. 3B, Layer III; 44}",22161956  {Fig. 9C1; 17.2},22161956  {Fig. 9C1; 8.2},"22161956  {Fig. 6C, Layer III; 76}","22161956  {Fig. 4D, Layer III; 1.45}",$ (not found),$ (not found),"22161956  {Fig. 3C, Layer III; 0.86}",X_@,22161956,2_@,$ (not found),"Canto CB, Witter MP, Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex. Hippocampus (in press)",fig.7.,,,1,X_@,22161956 (Fig.7C) {r},,,,,,,,,,,,,,,22161956 (Fig.7C) {r},,,,,,,,,,,,,,,,,,,,,,"Canto, Witter, II",,Fig.7,,,,,,
EC,Lateral pyramidal III (+)233310,6-007,1,1,2,P,,1,2,L,,,"22162008 { Fig.8C; [-68,-65]  }","22162008 { Fig.3A, Layer III; 450ą0 (27 SEM) }","22162008 { Fig.3B, Layer III; 29ą0 (27 SEM) }","22162008 { Fig.8C1, C4; [21.17, 26.03]  }","22162008 { Fig.8C1, C4; [10.23, 11.04]  }","22162008 { Fig.6C, Layer III, 2nd AP; 70ą0 (13 SEM) }","22162008 { Fig.4D, Layer III; 1.35ą0 (27 SEM) }",$ (not found),22162008 { Fig.8C2; 4.06  },"22162008 { Fig.3C, Layer III; 0.9ą0 (27 SEM) }",X_@,22161956,2_@,$ (not found),"Canto CB, Witter MP, Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex. Hippocampus (in press)",Fig. 8C,,,1,X_@,"22162008 (Fig.8C1,8C4)  {r}",,,,,,,,,,,,,,,22162008 (Fig.8C5)  {r},,,,,,,,22162008 (Fig.8C2)  {r},,,,,,,,,,,,,,,,,,"Canto CB, Witter MP, Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex. Hippocampus (in press)",Fig.8,,,
EC ,Pyramidal II (+)233111,6-008,1,1,2,P,,1,2,L,,,"22162008 { Fig.7C; [-70,-56] }","22162008 { Fig.3A, Layer II; 425 }","22162008 { Fig.3B, Layer II; 25 }","22162008 { Fig.7 C1, C4; [8.1,23.1] }","22162008 { Fig.7 C1, C4; [3.7,7.3] }","22162008 { Fig.6B, Layer II, 2nd AP; 78 }","22162008 { Fig.4D, Layer II; 1.4 }",$ (not found),22162008 { Fig.7C5; 4.7@200@1000 },"22162008 { Fig.3B, Layer II; 0.78 }",X_@,"Canto, Witter (201X),I",1_@,$ (not found),"Canto CB, Witter MP, Cellular properties of principal neurons in the rat entorhinal cortex. I. The lateral entorhinal cortex. Hippocampus (in press)","Fig.7 C, ",,,2,X_@,22162008 (Fig.7C4) {r},,,22162008 (Fig.7C1) {r},,,,,,,,,,,,"22162008 (Fig.7C2,7C5) {r}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC,Multiform II (+)231000,6-080**,1,1,2,P,,1,2,L,,,"22162008 { Fig.7C; [-70,-56] }","22162008 { Fig.3A, Layer II; 425 }","22162008 { Fig.3B, Layer II; 25 }","22162008 { Fig.7 C1, C4; [8.1,23.1] }","22162008 { Fig.7 C1, C4; [3.7,7.3] }","22162008 { Fig.6B, Layer II, 2nd AP; 78 }","22162008 { Fig.4D, Layer II; 1.4 }",$ (not found),22162008 { Fig.7C5; 4.7@200@1000 },"22162008 { Fig.3B, Layer II; 0.78 }",X_@,,22162008_@,$ (not found),Canto -1,"Fig.5 C,",2 subclasses (LEC and MEC),,2,"22162008 { Fig.3B, Layer II; 25 }",22162008 (Fig.7C) {r},,,22162008 (Fig.7C) {r},,,,,,,,,,,,22162008 (Fig.7C) {r},,,,,,,,,,,,,,,,,,,,,,"Canto, Witter, II",,fig5,,,,,,
,large PC V 223333 ,6-012,,,,, MEC pyramidal cells,,,,,,1_@,1_@,1_@,X_@,1_@,1_@,1_@,$ (not found),$ (not found),,X_@,"Canto, Witter (201X),I",1_@,$ (not found),"Canto CB, Witter MP, Cellular properties of principal neurons in the rat entorhinal cortex. I. The lateral entorhinal cortex. Hippocampus (in press)",Fig. 9C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pyramidal IV-V, MEC pyramidal cells,18769556,,,,,,,,
